sop_class_name,analysis_result_id,validator,message_class_id,severity_as_emitted,objects,message_template
Comprehensive SR Storage,qiba_volct_1b,dicom-validator,73f7f90b6622,ERROR,260,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Referenced SOP Sequence) Tag (TAG) (Referenced SOP Sequence) is unexpected
Comprehensive SR Storage,,dciodvfy,6abd0e852d78,Error,232,Error - Dicom dataset contains invalid data values for Value Representations
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,3e71ea7ef539,Warning,140,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <UID> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,7a5040220071,Warning,104,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <Removed> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,4a71864409dc,Warning,64,Warning - Missing attribute or value that would be needed to build DICOMDIR - Study Time
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,1b00c347876d,Warning,52,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <QIBA CT 1B Round 2 Reader 3> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,ccf4807bd065,Warning,52,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <QIBA CT 1B Round 2 Reader 1> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,ae316ae75adc,Warning,52,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <QIBA CT 1B Round 2 Reader 5> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,df81b547222c,Warning,52,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <QIBA CT 1B Round 2 Reader 2> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,fb7742c1276f,Warning,52,Warning - Value dubious for this VR - (TAG) PN Person Name PN [1] = <QIBA CT 1B Round 2 Reader 4> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,a68c2bd56d67,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <132854> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,4469b7e1da6a,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <714842> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,9003826dca02,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <243509> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,ddd057e3f4bd,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <231091> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,4ecf6197af84,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <229925> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,459613cc4d8f,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <301889> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,795d9a9c3174,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <269755> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,8de6774298e0,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <324303> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,9dc0c5458436,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <277654> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,5e4594de6b4f,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <126123> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,3fae8fcc3fa4,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <895032> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,768eba208839,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <200320> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,e55baf9bd08e,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <573377> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,d9a7e9292901,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <293546> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,69c66e31383e,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <335900> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,fb3d1edad913,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <157357> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,700b417c1b0e,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <296698> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,6c4f0cb87cf0,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <308221> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,6f68d706b3b4,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <318903> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,13dcac3f2161,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <244660> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,18e8e59eb754,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <643677> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,61d8c8c59970,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <238644> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,4fe5563f9dca,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <314333> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,8fe425de795f,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <110743> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,1f9be1443f24,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <107166> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,249aa045bbf3,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <978961> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,3ebdcd29c02e,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <209868> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,42435c890dab,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <157876> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,aadbdf3d4725,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <135798> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,21d3d71e7b65,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <315906> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,094a5533a029,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <182825> - Retired Person Name form
Comprehensive SR Storage,qiba_volct_1b,dciodvfy,dd83dbf18979,Warning,7,Warning - Value dubious for this VR - (TAG) PN Patient's Name PN [1] = <130094> - Retired Person Name form
Comprehensive SR Storage,,dciodvfy,24dc807c12b7,Error,4,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-137.297302246094> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,ef4f83f2101b,ERROR,4,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-137.297302246094' for VR DS
Comprehensive SR Storage,,dciodvfy,d610e942d921,Error,3,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-141.709106445312> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,682b59658eaa,ERROR,3,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-141.709106445312' for VR DS
Comprehensive SR Storage,,dciodvfy,85b51d33f2cf,Error,3,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-141.226440429688> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,f8e41ba5a533,ERROR,3,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-141.226440429688' for VR DS
Comprehensive SR Storage,,dciodvfy,b21412b65b52,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-134.732666015625> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,ed6b476a5b73,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-134.732666015625' for VR DS
Comprehensive SR Storage,,dciodvfy,8fee6d972261,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-182.543884277344> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,f1504597a2a1,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-182.543884277344' for VR DS
Comprehensive SR Storage,,dciodvfy,ec19c1fc78ac,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-108.705200195312> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,76fa4ae9d077,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-108.705200195312' for VR DS
Comprehensive SR Storage,,dciodvfy,034aa847188a,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-109.362060546875> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,089968e709e4,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-109.362060546875' for VR DS
Comprehensive SR Storage,,dciodvfy,62ff90158358,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-92.1058959960938> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,d9c413abff50,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-92.1058959960938' for VR DS
Comprehensive SR Storage,,dciodvfy,c2e195364581,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-129.831176757812> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,51cb5cbc2abb,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-129.831176757812' for VR DS
Comprehensive SR Storage,,dciodvfy,0a2823e3c4d8,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-102.888793945312> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,27d332504a04,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-102.888793945312' for VR DS
Comprehensive SR Storage,,dciodvfy,0fda99ab4c12,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-141.469970703125> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,8dc8a5d952b4,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-141.469970703125' for VR DS
Comprehensive SR Storage,,dciodvfy,68d802fb4e8c,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-142.962646484375> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,ad3fae73e861,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-142.962646484375' for VR DS
Comprehensive SR Storage,,dciodvfy,344131e0fe24,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-143.366333007812> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,1d8fc881c894,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-143.366333007812' for VR DS
Comprehensive SR Storage,,dciodvfy,b3c48615b663,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-92.7723999023438> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,701842da06ce,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-92.7723999023438' for VR DS
Comprehensive SR Storage,,dciodvfy,c701bfcbc0bc,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-136.494018554688> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,e238974e6200,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-136.494018554688' for VR DS
Comprehensive SR Storage,,dciodvfy,3331ee90db85,Error,2,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-59.1793823242188> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,6ef71ea2705a,ERROR,2,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-59.1793823242188' for VR DS
Comprehensive SR Storage,dicom_sr_breast_clinical,dciodvfy,2fc1723528cf,Error,1,Error - Bad attribute Value Multiplicity 2 (1 Required by Dictionary) Element=<StudyDescription> Module=<GeneralStudy>
Comprehensive SR Storage,dicom_sr_breast_clinical,dciodvfy,319a6cbc0241,Error,1,Error - Bad attribute Value Multiplicity Type 3 Optional Element=<StudyDescription> Module=<GeneralStudy>
Comprehensive SR Storage,,dciodvfy,875b05434e7d,Error,1,"Error - Value invalid for this VR - (TAG) DS Numeric Value DS [1] = <-120.662780761719> - Length invalid for this VR = 17, expected <= 16"
Comprehensive SR Storage,,dicom-validator,da5f8a6f14f5,ERROR,1,Module <SR Document Content> (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Content Sequence) / (TAG) (Measured Value Sequence) Tag (TAG) (Numeric Value) has invalid value '-120.662780761719' for VR DS
