writer,sop_class,variant,variant_title,validator,message_class_id,message_template,severity_as_emitted,sop_instance_uid,not_applicable,not_applicable_reason,validator_returncode,object_file
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,49e18e26dc42,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Frame VOI LUT Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,095ddfcf33c6,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Value Transformation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,679be57db212,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Parametric Map Frame Type Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,93da22cb4196,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Real World Value Mapping Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V0R,"round-trip control, pydicom read and re-save, no change",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V0R.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,e4c7fa2d56f7,Error - Missing attribute Type 2C Conditional Element=<Laterality> Module=<GeneralSeries>,Error,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,4230d9c6882f,Warning - Attribute is not present in standard DICOM IOD - (TAG) DS Slice Thickness,Warning,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dciodvfy,1e5af1bdbedd,Warning - Dicom dataset contains attributes not present in standard DICOM IOD - this is a Standard Extended SOP Class,Warning,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,49e18e26dc42,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Frame VOI LUT Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,095ddfcf33c6,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Value Transformation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,679be57db212,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Parametric Map Frame Type Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,93da22cb4196,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Real World Value Mapping Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V1,Standard Extended copy-forward of SliceThickness from the source CT,dicom-validator,9763a326fc23,Module <General> Tag (TAG) (Slice Thickness) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,10,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V1.dcm
highdicom,Parametric Map,V2,SegmentIdentificationSequence moved from Per-Frame to Shared,dciodvfy,,,,,True,"variant is defined on Segmentation functional groups and segment attributes, which this IOD does not carry",,
highdicom,Parametric Map,V2,SegmentIdentificationSequence moved from Per-Frame to Shared,dicom-validator,,,,,True,"variant is defined on Segmentation functional groups and segment attributes, which this IOD does not carry",,
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dciodvfy,76794a45ac42,"Warning - is only permitted to be empty when actually unknown; should be absent (not empty) if an unpaired body part, and have a value if a paired body part - attribute <Laterality>",Warning,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,0,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,49e18e26dc42,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Frame VOI LUT Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,095ddfcf33c6,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Value Transformation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,679be57db212,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Parametric Map Frame Type Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,93da22cb4196,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Real World Value Mapping Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V3,"zero-length Laterality (0020,0060)",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V3.dcm
highdicom,Parametric Map,V4,"SegmentAlgorithmType MANUAL with (0062,0007) absent",dciodvfy,,,,,True,"variant is defined on Segmentation functional groups and segment attributes, which this IOD does not carry",,
highdicom,Parametric Map,V4,"SegmentAlgorithmType MANUAL with (0062,0007) absent",dicom-validator,,,,,True,"variant is defined on Segmentation functional groups and segment attributes, which this IOD does not carry",,
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dciodvfy,e4c7fa2d56f7,Error - Missing attribute Type 2C Conditional Element=<Laterality> Module=<GeneralSeries>,Error,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dciodvfy,a35748abec5f,Warning - Unrecognized defined term <COLOPHONPHANTOM> for value 1 of attribute <Body Part Examined>,Warning,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,d81147d20e87,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Measures Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,49e18e26dc42,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Frame VOI LUT Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,095ddfcf33c6,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Pixel Value Transformation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,679be57db212,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Parametric Map Frame Type Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,93da22cb4196,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Real World Value Mapping Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,f782376ec325,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Derivation Image Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,d0eabe730084,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Frame Content Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V5,"Extended Defined Term in BodyPartExamined (0018,0015)",dicom-validator,380880930b44,Module <Multi-frame Functional Groups> (TAG) (Per-Frame Functional Groups Sequence) Tag (TAG) (Plane Position Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V5.dcm
highdicom,Parametric Map,V6,well-formed private block with one private attribute,dciodvfy,90bfbde4dc15,(TAG) ? - Warning - Unrecognized tag - assuming explicit value representation OK,Warning,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V6.dcm
highdicom,Parametric Map,V6,well-formed private block with one private attribute,dciodvfy,e4c7fa2d56f7,Error - Missing attribute Type 2C Conditional Element=<Laterality> Module=<GeneralSeries>,Error,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,1,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V6.dcm
highdicom,Parametric Map,V6,well-formed private block with one private attribute,dicom-validator,6f01abd4f319,Module <Multi-frame Functional Groups> (TAG) (Shared Functional Groups Sequence) Tag (TAG) (Plane Orientation Sequence) is unexpected,ERROR,1.2.826.0.1.3680043.10.511.3.73303506265731479442453378102779013,False,,9,D:\Radiology\Colophon\_cache\fixture\variants\w1\parametric_map\V6.dcm
